序号,代码,名称,最新价,10日涨跌幅,10日主力净流入-净额,10日主力净流入-净占比,10日超大单净流入-净额,10日超大单净流入-净占比,10日大单净流入-净额,10日大单净流入-净占比,10日中单净流入-净额,10日中单净流入-净占比,10日小单净流入-净额,10日小单净流入-净占比
592,600623,华谊集团,6.02,-0.5,12560340.0,1.94,872758.0,0.13,11687582.0,1.81,13824750.0,2.14,-26385089.0,-4.08
593,603039,泛微网络,39.0,-5.57,12539445.0,1.45,24964676.0,2.88,-12425231.0,-1.43,17306090.0,2.0,-29845538.0,-3.44
594,300196,长海股份,10.03,6.25,12361382.0,2.51,3895645.0,0.79,8465737.0,1.72,21343226.0,4.33,-33704606.0,-6.85
595,300702,天宇股份,16.05,-8.02,12345849.0,2.28,-1796643.0,-0.33,14142492.0,2.61,-16457623.0,-3.04,4111775.0,0.76
596,600639,浦东金桥,11.73,0.77,12290091.0,0.6,2207195.0,0.11,10082896.0,0.49,-6650179.0,-0.32,-5639914.0,-0.27
597,002937,兴瑞科技,21.57,-3.4,12246799.0,3.01,20038993.0,4.92,-7792194.0,-1.91,-37336.0,-0.01,-12209457.0,-3.0
598,688113,联测科技,39.61,19.38,12182428.0,2.73,1244109.0,0.28,10938319.0,2.45,8013185.0,1.79,-20195615.0,-4.52
599,605180,华生科技,18.73,84.53,11894197.0,1.89,21321954.0,3.39,-9427757.0,-1.5,-8982023.0,-1.43,-2912172.0,-0.46
600,603919,金徽酒,19.91,-9.71,11845103.0,1.29,-5464811.0,-0.6,17309914.0,1.89,24845352.0,2.71,-36690453.0,-4.0
601,601595,上海电影,30.59,1.9,11719759.0,0.24,17916827.0,0.37,-6197068.0,-0.13,-17729334.0,-0.36,6009582.0,0.12
602,603818,曲美家居,4.17,8.03,11616544.0,1.75,3619202.0,0.54,7997342.0,1.2,25734822.0,3.87,-37351365.0,-5.62
603,002294,信立泰,28.87,2.12,11594794.0,0.68,17089082.0,1.0,-5494288.0,-0.32,-4653148.0,-0.27,-6941641.0,-0.41
604,688563,航材股份,53.64,-3.85,11590421.0,1.99,-1887278.0,-0.32,13477699.0,2.31,40257296.0,6.9,-51847718.0,-8.89
605,002734,利民股份,6.55,0.92,11579807.0,4.1,1152687.0,0.41,10427120.0,3.69,219219.0,0.08,-11799024.0,-4.17
606,002032,苏 泊 尔,57.2,-1.36,11575110.0,1.09,1973537.0,0.19,9601573.0,0.9,20825474.0,1.96,-32400581.0,-3.05
607,688323,瑞华泰,14.6,5.87,11547221.0,2.77,4049818.0,0.97,7497403.0,1.8,13414371.0,3.22,-24961592.0,-6.0
608,688106,金宏气体,18.83,-6.32,11533852.0,1.35,-9781345.0,-1.14,21315197.0,2.49,50181272.0,5.86,-61715126.0,-7.2
609,688071,华依科技,34.55,11.49,11474653.0,0.78,27567005.0,1.88,-16092352.0,-1.1,23325721.0,1.59,-34800377.0,-2.37
610,300349,金卡智能,12.7,4.01,11450059.0,1.06,-17936984.0,-1.66,29387043.0,2.71,16983445.0,1.57,-28433501.0,-2.63
611,002029,七 匹 狼,5.41,-0.37,11372318.0,3.69,-2402295.0,-0.78,13774613.0,4.47,-17076035.0,-5.54,5703721.0,1.85
612,000708,中信特钢,14.77,-3.02,11339338.0,0.7,1814565.0,0.11,9524773.0,0.59,50190586.0,3.11,-61529925.0,-3.81
613,000793,华闻集团,1.69,4.97,11300310.0,1.05,-1779928.0,-0.17,13080238.0,1.21,3783059.0,0.35,-15083367.0,-1.4
614,688156,路德环境,17.13,-2.17,11173436.0,3.36,680527.0,0.2,10492909.0,3.15,4502967.0,1.35,-15676401.0,-4.71
615,300676,华大基因,41.17,-5.14,11153250.0,0.66,-10642887.0,-0.63,21796137.0,1.29,56998657.0,3.36,-68151906.0,-4.02
616,601187,厦门银行,5.21,-0.38,11116294.0,1.81,9286821.0,1.52,1829473.0,0.3,298608.0,0.05,-11414898.0,-1.86
617,600651,飞乐音响,3.26,3.16,11113215.0,1.29,-2602376.0,-0.3,13715591.0,1.59,51818877.0,6.0,-62932091.0,-7.28
618,688592,司南导航,48.61,20.08,11092556.0,2.18,-307817.0,-0.06,11400373.0,2.24,-3080468.0,-0.61,-8012091.0,-1.58
619,002662,京威股份,3.2,2.89,11085663.0,1.29,12486138.0,1.45,-1400475.0,-0.16,-53911910.0,-6.28,42826252.0,4.99
620,600007,中国国贸,21.99,14.71,11075774.0,1.38,-6395989.0,-0.8,17471763.0,2.18,24174358.0,3.01,-35250131.0,-4.39
621,002111,威海广泰,10.96,21.78,10969957.0,0.66,51652545.0,3.11,-40682588.0,-2.45,9313293.0,0.56,-20283252.0,-1.22
622,000822,山东海化,6.6,8.37,10947095.0,0.85,-21908079.0,-1.7,32855174.0,2.55,23494203.0,1.82,-34441295.0,-2.67
623,000926,福星股份,3.46,1.17,10942416.0,2.1,16663688.0,3.2,-5721272.0,-1.1,-7237299.0,-1.39,-3705115.0,-0.71
624,603326,我乐家居,8.48,13.37,10903386.0,0.87,10716191.0,0.85,187195.0,0.01,51544572.0,4.1,-62447958.0,-4.97
625,000609,中迪投资,5.15,3.83,10814035.0,1.47,3040053.0,0.41,7773982.0,1.05,-10190399.0,-1.38,-623634.0,-0.08
626,605020,永和股份,28.95,-1.7,10789515.0,0.47,-10419658.0,-0.45,21209173.0,0.92,67098285.0,2.92,-77887803.0,-3.39
627,002963,豪尔赛,12.22,11.8,10786998.0,4.16,17196946.0,6.63,-6409948.0,-2.47,3591026.0,1.38,-14378023.0,-5.54
628,688146,中船特气,25.85,-5.93,10704843.0,2.2,207888.0,0.04,10496955.0,2.16,-464788.0,-0.1,-10240055.0,-2.1
629,688508,芯朋微,32.72,-11.95,10683018.0,1.26,-3850004.0,-0.45,14533022.0,1.72,-5037705.0,-0.59,-5645313.0,-0.67
630,002383,合众思壮,7.32,7.17,10668949.0,0.6,19320675.0,1.09,-8651726.0,-0.49,-19128785.0,-1.08,8459837.0,0.48
631,603023,威帝股份,4.27,19.94,10666821.0,0.41,86517009.0,3.29,-75850188.0,-2.89,-55005525.0,-2.09,44338703.0,1.69
632,600626,申达股份,3.01,1.69,10661802.0,3.87,6400563.0,2.32,4261239.0,1.55,-22271304.0,-8.09,11609504.0,4.22
633,688067,爱威科技,17.75,10.11,10579487.0,1.76,3869955.0,0.65,6709532.0,1.12,25145348.0,4.19,-35724837.0,-5.96
634,300633,开立医疗,37.65,-8.17,10524009.0,0.71,-14481540.0,-0.98,25005549.0,1.68,41030858.0,2.76,-51554865.0,-3.47
635,301035,润丰股份,65.73,-1.91,10482989.0,2.5,-6817937.0,-1.63,17300926.0,4.13,17411105.0,4.16,-27894095.0,-6.66
636,002058,威尔泰,11.64,8.08,10324022.0,0.56,73129377.0,4.0,-62805355.0,-3.44,-39897243.0,-2.18,29573221.0,1.62
637,688618,三旺通信,41.26,-3.03,10312635.0,2.52,-3316317.0,-0.81,13628952.0,3.32,6184175.0,1.51,-16496812.0,-4.02
638,300952,恒辉安防,18.9,8.19,10190915.0,2.03,-1810017.0,-0.36,12000932.0,2.4,13878345.0,2.77,-24069260.0,-4.8
639,300565,科信技术,12.17,3.05,10181375.0,1.18,-2432191.0,-0.28,12613566.0,1.46,17712881.0,2.05,-27894256.0,-3.23
640,688150,莱特光电,19.3,-3.5,10027083.0,1.25,-8057808.0,-1.01,18084891.0,2.26,9458532.0,1.18,-19485614.0,-2.44
641,600377,宁沪高速,11.77,2.53,10012096.0,0.98,25697369.0,2.51,-15685273.0,-1.53,-22068710.0,-2.16,12056616.0,1.18
642,002981,朝阳科技,31.6,6.04,9904434.0,1.01,37738740.0,3.86,-27834306.0,-2.84,-5816341.0,-0.59,-4088093.0,-0.42
643,002376,新北洋,6.55,6.5,9859334.0,0.63,6362652.0,0.41,3496682.0,0.22,32564488.0,2.09,-42423822.0,-2.72
644,603221,爱丽家居,14.32,75.06,9799495.0,1.48,13894102.0,2.09,-4094607.0,-0.62,1094075.0,0.16,-10893571.0,-1.64
645,002930,宏川智慧,15.43,-2.47,9775916.0,2.68,2339288.0,0.64,7436628.0,2.04,7378930.0,2.02,-17154843.0,-4.71
646,688262,国芯科技,20.63,-7.32,9748258.0,0.63,820701.0,0.05,8927557.0,0.58,20023120.0,1.3,-29771378.0,-1.93
647,601228,广州港,3.36,7.01,9732671.0,0.83,6143215.0,0.53,3589456.0,0.31,-5248037.0,-0.45,-4484635.0,-0.38
648,688488,艾迪药业,16.23,2.01,9615292.0,1.3,-17135731.0,-2.32,26751023.0,3.63,10509512.0,1.43,-20124799.0,-2.73
649,688459,哈铁科技,8.78,-3.2,9561151.0,7.76,2686958.0,2.18,6874193.0,5.58,-5354410.0,-4.34,-4206741.0,-3.41
650,300927,江天化学,16.09,34.53,9517947.0,1.25,-6107183.0,-0.8,15625130.0,2.06,18176885.0,2.39,-27694826.0,-3.65
651,300858,科拓生物,17.79,5.45,9513346.0,1.35,8069069.0,1.14,1444277.0,0.2,-7498316.0,-1.06,-2015030.0,-0.29
652,603598,引力传媒,20.19,14.46,9495022.0,0.1,225814508.0,2.26,-216319486.0,-2.17,-231365043.0,-2.32,221870042.0,2.22
653,600120,浙江东方,3.72,0.54,9471668.0,0.76,6841894.0,0.55,2629774.0,0.21,51424832.0,4.12,-60896497.0,-4.88
654,600611,大众交通,2.7,-1.1,9360432.0,4.32,-2071330.0,-0.96,11431762.0,5.27,-5495335.0,-2.53,-3865095.0,-1.78
655,300779,惠城环保,41.17,0.68,9304666.0,1.05,-2048112.0,-0.23,11352778.0,1.28,-8199568.0,-0.92,-1105099.0,-0.12
656,688606,奥泰生物,59.7,-2.58,9214249.0,4.7,8167205.0,4.17,1047044.0,0.53,770288.0,0.39,-9984539.0,-5.09
657,002318,久立特材,21.86,-2.97,9151104.0,0.84,-11603108.0,-1.07,20754212.0,1.91,17200833.0,1.58,-26351937.0,-2.42
658,600226,瀚叶股份,2.53,4.55,9143953.0,1.17,9018491.0,1.16,125462.0,0.02,4845619.0,0.62,-13989569.0,-1.79
659,002562,兄弟科技,3.59,11.84,9133872.0,1.52,14362392.0,2.4,-5228520.0,-0.87,3371442.0,0.56,-12505307.0,-2.09
660,688722,同益中,12.86,5.24,9119996.0,2.71,-573887.0,-0.17,9693883.0,2.88,2559953.0,0.76,-11679952.0,-3.47
661,688283,坤恒顺维,40.72,-3.87,9035508.0,4.0,5145597.0,2.28,3889911.0,1.72,13657073.0,6.04,-22692581.0,-10.04
662,603088,宁波精达,7.78,3.32,9024845.0,1.25,-9939674.0,-1.37,18964519.0,2.62,-17345695.0,-2.39,8320852.0,1.15
663,601089,福元医药,14.85,-2.69,8991112.0,1.91,23554564.0,5.0,-14563452.0,-3.09,-5780265.0,-1.23,-3210846.0,-0.68
664,002089,新海退,0.24,-69.23,8984745.0,7.64,13156357.0,11.19,-4171612.0,-3.55,-4371703.0,-3.72,-4613038.0,-3.92
665,601126,四方股份,15.28,-6.54,8887866.0,0.48,-6681362.0,-0.36,15569228.0,0.83,13490859.0,0.72,-22378724.0,-1.2
666,002839,张家港行,3.97,-0.5,8868685.0,1.24,7924407.0,1.11,944278.0,0.13,-2739421.0,-0.38,-6129259.0,-0.86
667,603010,万盛股份,9.03,-1.74,8812473.0,4.07,75877.0,0.04,8736596.0,4.03,2043114.0,0.94,-10855586.0,-5.01
668,603186,华正新材,25.24,9.5,8782422.0,0.38,38254613.0,1.65,-29472191.0,-1.27,-32669746.0,-1.41,23887326.0,1.03
669,603003,龙宇股份,11.47,18.49,8693195.0,0.18,39683221.0,0.84,-30990026.0,-0.65,-3402336.0,-0.07,-5290867.0,-0.11
670,300748,金力永磁,15.41,-5.05,8690038.0,0.36,-20907779.0,-0.86,29597817.0,1.22,-6083520.0,-0.25,-2606518.0,-0.11
671,603859,能科科技,41.76,0.0,8604529.0,0.62,35115089.0,2.54,-26510560.0,-1.91,-45886727.0,-3.31,37282199.0,2.69
672,002724,海洋王,5.85,-1.02,8601010.0,1.41,17727153.0,2.91,-9126143.0,-1.5,11389566.0,1.87,-19990575.0,-3.28
673,605222,起帆电缆,17.49,2.52,8591118.0,1.12,-321163.0,-0.04,8912281.0,1.16,23006616.0,3.0,-31597734.0,-4.12
674,002942,新农股份,13.7,6.7,8567713.0,2.7,362218.0,0.11,8205495.0,2.59,13540619.0,4.27,-22108329.0,-6.97
675,688212,澳华内镜,59.61,-8.41,8521505.0,1.96,2003856.0,0.46,6517649.0,1.5,-6809712.0,-1.57,-1711794.0,-0.39
676,301099,雅创电子,41.9,9.31,8491797.0,0.39,-5468657.0,-0.25,13960454.0,0.63,34107461.0,1.55,-42599257.0,-1.93
677,002976,瑞玛精密,28.05,13.56,8458807.0,0.5,35260154.0,2.09,-26801347.0,-1.59,-54549157.0,-3.23,46090354.0,2.73
678,600327,大东方,4.09,0.99,8441908.0,1.62,9239028.0,1.78,-797120.0,-0.15,-10807003.0,-2.08,2365095.0,0.45
679,002643,万润股份,13.36,-10.15,8430559.0,0.79,-15627226.0,-1.46,24057785.0,2.25,19048576.0,1.78,-27479129.0,-2.57
680,603077,和邦生物,2.3,-3.36,8254935.0,0.67,29383111.0,2.37,-21128176.0,-1.7,-27735825.0,-2.24,19480894.0,1.57
681,600704,物产中大,4.38,-2.67,8243198.0,0.62,-11669390.0,-0.88,19912588.0,1.5,17411157.0,1.31,-25654351.0,-1.93
682,002012,凯恩股份,4.44,4.47,8237944.0,1.22,817647.0,0.12,7420297.0,1.1,-4904715.0,-0.72,-3333226.0,-0.49
683,600933,爱柯迪,19.05,-3.93,8231694.0,0.63,-3075862.0,-0.24,11307556.0,0.87,123856506.0,9.49,-132088199.0,-10.12
684,688195,腾景科技,25.54,-3.11,8168077.0,0.43,15222864.0,0.8,-7054787.0,-0.37,22887462.0,1.21,-31055539.0,-1.64
685,002682,龙洲股份,5.45,15.71,8167686.0,0.2,136451574.0,3.34,-128283888.0,-3.14,-64870365.0,-1.59,56702690.0,1.39
686,603337,杰克股份,21.06,-3.04,8100384.0,3.53,959523.0,0.42,7140861.0,3.11,17618331.0,7.68,-25718716.0,-11.21
687,002576,通达动力,14.27,-0.28,8011815.0,0.56,24991174.0,1.75,-16979359.0,-1.19,-42104324.0,-2.94,34092509.0,2.38
688,688022,瀚川智能,16.35,4.81,7995383.0,1.04,4423391.0,0.58,3571992.0,0.47,25116902.0,3.28,-33112283.0,-4.32
689,000608,阳光股份,2.16,1.89,7974274.0,2.59,1351190.0,0.44,6623084.0,2.15,-7362704.0,-2.39,-611571.0,-0.2
690,603887,城地香江,6.49,6.05,7969203.0,0.38,62277506.0,2.99,-54308303.0,-2.61,-40503776.0,-1.94,32534571.0,1.56
691,600396,*ST金山,2.62,8.26,7958355.0,3.05,-5947459.0,-2.28,13905814.0,5.33,-3666296.0,-1.4,-4292058.0,-1.64
692,301126,达嘉维康,9.41,1.62,7918768.0,2.15,1919168.0,0.52,5999600.0,1.63,-14158043.0,-3.84,6239276.0,1.69
693,300749,顶固集创,7.79,18.93,7904286.0,1.31,-532283.0,-0.09,8436569.0,1.4,19539107.0,3.24,-27443393.0,-4.55
694,300654,世纪天鸿,13.01,24.98,7872478.0,0.13,88869808.0,1.42,-80997330.0,-1.3,-98214267.0,-1.57,90341797.0,1.45
695,300881,盛德鑫泰,25.71,24.32,7862830.0,0.52,30472453.0,2.02,-22609623.0,-1.5,-32355192.0,-2.14,24492359.0,1.62
696,000657,中钨高新,10.01,6.04,7841862.0,0.19,36059801.0,0.9,-28217939.0,-0.7,-127647162.0,-3.17,119805303.0,2.98
697,688002,睿创微纳,39.9,2.52,7754816.0,0.3,-42650792.0,-1.67,50405608.0,1.97,11548643.0,0.45,-19303465.0,-0.75
698,605158,华达新材,7.68,8.02,7754250.0,1.08,860014.0,0.12,6894236.0,0.96,16941690.0,2.36,-24695941.0,-3.44
699,001205,盛航股份,16.07,10.22,7751092.0,2.71,1619165.0,0.57,6131927.0,2.14,-6498065.0,-2.27,-1253022.0,-0.44
700,200761,本钢板Ｂ,1.6,15.11,7721694.0,15.95,1790073.0,3.7,5931621.0,12.25,-3763512.0,-7.77,-3958183.0,-8.18
701,600810,神马股份,6.89,6.82,7689780.0,1.38,14237577.0,2.56,-6547797.0,-1.18,3824907.0,0.69,-11514684.0,-2.07
702,301055,张小泉,12.9,19.67,7684567.0,1.89,1782023.0,0.44,5902544.0,1.45,11712906.0,2.87,-19397473.0,-4.76
703,301015,百洋医药,33.16,-8.19,7666203.0,1.09,3974780.0,0.57,3691423.0,0.53,-3395602.0,-0.48,-4270597.0,-0.61
704,603992,松霖科技,18.0,6.76,7598374.0,4.2,9335201.0,5.16,-1736827.0,-0.96,-5740298.0,-3.18,-1858076.0,-1.03
705,603060,国检集团,7.37,-0.27,7582970.0,2.46,-4106779.0,-1.33,11689749.0,3.79,12081241.0,3.92,-19664211.0,-6.37
706,605001,威奥股份,5.68,5.38,7575624.0,1.37,12984624.0,2.34,-5409000.0,-0.97,-6833373.0,-1.23,-742248.0,-0.13
707,600055,万东医疗,14.74,-1.86,7573186.0,0.75,13250800.0,1.31,-5677614.0,-0.56,8359055.0,0.83,-15932242.0,-1.57
708,688426,康为世纪,21.15,-0.98,7540686.0,9.14,4330349.0,5.25,3210337.0,3.89,-3416975.0,-4.14,-4123711.0,-5.0
709,688329,艾隆科技,20.0,-1.77,7538354.0,1.19,-10409256.0,-1.64,17947610.0,2.83,19775283.0,3.12,-27313636.0,-4.31
710,300035,中科电气,8.91,-3.26,7537042.0,1.0,-6829766.0,-0.91,14366808.0,1.91,-20330350.0,-2.7,12793311.0,1.7
711,000797,中国武夷,2.69,2.28,7522777.0,0.81,9828462.0,1.06,-2305685.0,-0.25,-2919227.0,-0.31,-4603546.0,-0.5
712,688089,嘉必优,13.98,1.3,7499324.0,1.6,1018537.0,0.22,6480787.0,1.38,16156429.0,3.44,-23655751.0,-5.03
713,688520,神州细胞-U,40.78,-7.11,7492519.0,1.31,-3157180.0,-0.55,10649699.0,1.86,45011919.0,7.86,-52504433.0,-9.17
714,300555,ST路通,7.9,23.24,7378725.0,2.36,-1418070.0,-0.45,8796795.0,2.82,5530408.0,1.77,-12909129.0,-4.14
715,002408,齐翔腾达,4.86,-2.99,7364355.0,1.2,4992657.0,0.81,2371698.0,0.39,1491974.0,0.24,-8856328.0,-1.44
716,600212,绿能慧充,7.1,8.07,7358021.0,0.7,-13682092.0,-1.3,21040113.0,2.0,38184748.0,3.64,-45542767.0,-4.34
717,002745,木林森,7.78,1.7,7356941.0,0.75,-375490.0,-0.04,7732431.0,0.79,-21199010.0,-2.16,13842072.0,1.41
718,002171,楚江新材,8.06,13.04,7280323.0,0.19,57713444.0,1.52,-50433121.0,-1.32,35489463.0,0.93,-42769786.0,-1.12
719,600191,华资实业,5.3,5.58,7251481.0,2.04,28219573.0,7.94,-20968092.0,-5.9,-21044015.0,-5.92,13792535.0,3.88
720,300145,中金环境,3.11,2.98,7213268.0,0.54,0.0,0.0,7213268.0,0.54,-42007580.0,-3.13,34794310.0,2.59
721,000607,华媒控股,4.24,6.53,7198260.0,1.04,4220711.0,0.61,2977549.0,0.43,15062876.0,2.17,-22261136.0,-3.2
722,600403,大有能源,3.29,-5.73,7171789.0,2.59,1022158.0,0.37,6149631.0,2.22,456814.0,0.17,-7628603.0,-2.76
723,301269,华大九天,80.1,-8.44,7149518.0,0.39,-7387367.0,-0.41,14536885.0,0.8,-34765529.0,-1.91,27616014.0,1.52
724,688786,悦安新材,36.98,-3.12,7023640.0,6.13,4573027.0,3.99,2450613.0,2.14,-1723612.0,-1.5,-5300030.0,-4.63
725,600725,云维股份,2.69,-0.74,6974076.0,1.78,-299398.0,-0.08,7273474.0,1.86,-24008032.0,-6.14,17033958.0,4.36
726,301308,江波龙,91.96,5.51,6965022.0,0.08,19285204.0,0.23,-12320182.0,-0.15,-50856865.0,-0.62,43891891.0,0.53
727,600617,国新能源,3.33,-2.06,6908169.0,3.3,2752294.0,1.31,4155875.0,1.98,-7950658.0,-3.8,1042491.0,0.5
728,002949,华阳国际,11.21,4.86,6813574.0,1.42,-1238449.0,-0.26,8052023.0,1.68,7663444.0,1.6,-14477015.0,-3.02
729,688101,三达膜,12.0,3.18,6776490.0,2.94,1966181.0,0.85,4810309.0,2.09,3175272.0,1.38,-9951764.0,-4.32
730,688551,科威尔,50.17,-0.2,6750615.0,1.73,-3800296.0,-0.97,10550911.0,2.71,10544462.0,2.7,-17295079.0,-4.43
731,002398,垒知集团,4.2,0.0,6719191.0,1.02,17791036.0,2.7,-11071845.0,-1.68,-13356611.0,-2.03,6637426.0,1.01
732,605588,冠石科技,43.1,-5.94,6717058.0,0.27,29659452.0,1.17,-22942394.0,-0.91,-42115520.0,-1.67,35398465.0,1.4
733,301237,和顺科技,23.54,12.36,6692391.0,1.15,13103714.0,2.26,-6411323.0,-1.11,2773670.0,0.48,-9466060.0,-1.63
734,002688,金河生物,4.07,9.7,6667083.0,0.66,1671371.0,0.17,4995712.0,0.5,29850837.0,2.96,-36517918.0,-3.63
735,603355,莱克电气,22.54,-0.92,6665346.0,1.25,-6205227.0,-1.17,12870573.0,2.42,35618511.0,6.69,-42283855.0,-7.94
736,002470,金正大,1.52,2.7,6645339.0,0.88,30744519.0,4.08,-24099180.0,-3.2,-3170339.0,-0.42,-3474996.0,-0.46
737,301123,奕东电子,17.8,6.91,6630783.0,0.37,22143018.0,1.24,-15512235.0,-0.87,34606031.0,1.94,-41236813.0,-2.31
738,001206,依依股份,13.37,6.79,6613744.0,0.49,84951725.0,6.28,-78337981.0,-5.79,-34480824.0,-2.55,27867077.0,2.06
739,300009,安科生物,9.62,-3.41,6600500.0,0.55,-9164200.0,-0.76,15764700.0,1.3,30058108.0,2.49,-36658607.0,-3.03
740,003029,吉大正元,17.11,-0.18,6583739.0,0.51,43849022.0,3.41,-37265283.0,-2.9,-28797438.0,-2.24,22213701.0,1.73
741,002763,汇洁股份,7.61,2.01,6571819.0,2.59,-2275295.0,-0.9,8847114.0,3.49,-25246839.0,-9.95,18675023.0,7.36
742,301217,铜冠铜箔,10.75,4.88,6531412.0,0.48,23044604.0,1.71,-16513192.0,-1.22,33032146.0,2.45,-39563557.0,-2.93
743,002003,伟星股份,10.19,-5.3,6525953.0,1.25,-2945122.0,-0.56,9471075.0,1.81,-28211946.0,-5.4,21685989.0,4.15
744,002440,闰土股份,5.85,-4.57,6515172.0,2.31,-4573699.0,-1.62,11088871.0,3.93,-2268846.0,-0.8,-4246322.0,-1.51
745,600606,绿地控股,1.94,-9.35,6508540.0,0.49,-9147695.0,-0.68,15656235.0,1.17,46203103.0,3.46,-52711643.0,-3.94
746,002037,保利联合,6.33,1.77,6505933.0,1.25,1791315.0,0.34,4714618.0,0.9,-13688986.0,-2.62,7183054.0,1.38
747,603056,德邦股份,15.24,0.2,6454611.0,0.98,-1935450.0,-0.3,8390061.0,1.28,-10459474.0,-1.59,4004865.0,0.61
748,003015,日久光电,13.01,10.72,6433024.0,0.13,139924313.0,2.8,-133491289.0,-2.67,-119227541.0,-2.38,112794523.0,2.25
749,688353,华盛锂电,23.69,-2.39,6407695.0,4.95,-432096.0,-0.33,6839791.0,5.29,-3689906.0,-2.85,-2717793.0,-2.1
750,002133,广宇集团,2.8,2.94,6389828.0,1.47,4991225.0,1.15,1398603.0,0.32,-18307237.0,-4.2,11917413.0,2.74
751,600269,赣粤高速,4.52,-0.66,6389323.0,0.76,-37759115.0,-4.46,44148438.0,5.22,-8762912.0,-1.04,2373593.0,0.28
752,600888,新疆众和,7.84,3.02,6341737.0,0.41,-2006558.0,-0.13,8348295.0,0.53,-19760406.0,-1.26,13418674.0,0.86
753,300816,艾可蓝,20.38,8.06,6301603.0,1.63,-1322822.0,-0.34,7624425.0,1.98,14765126.0,3.83,-21066727.0,-5.46
754,603722,阿科力,41.55,7.09,6290949.0,1.24,6421821.0,1.27,-130872.0,-0.03,1006671.0,0.2,-7297620.0,-1.44
755,301386,未来电器,20.54,-2.7,6202781.0,1.72,13981980.0,3.87,-7779199.0,-2.15,-12249877.0,-3.39,6047098.0,1.67
756,002572,索菲亚,15.4,-7.56,6199644.0,0.43,19860101.0,1.39,-13660457.0,-0.95,25080129.0,1.75,-31279773.0,-2.18
757,603315,福鞍股份,12.53,10.88,6179725.0,1.12,9043693.0,1.63,-2863968.0,-0.52,6676274.0,1.21,-12855998.0,-2.32
758,600743,华远地产,1.35,5.47,6126204.0,1.14,-4432950.0,-0.82,10559154.0,1.96,5363654.0,1.0,-11489855.0,-2.13
759,000088,盐 田 港,4.69,-1.47,6109075.0,1.69,2234273.0,0.62,3874802.0,1.07,3321576.0,0.92,-9430649.0,-2.61
760,301210,金杨股份,36.66,5.13,6077655.0,1.26,-3703460.0,-0.77,9781115.0,2.04,2891364.0,0.6,-8969021.0,-1.87
761,002955,鸿合科技,25.8,-0.77,6070660.0,0.54,-5238754.0,-0.47,11309414.0,1.0,-24262420.0,-2.15,18191767.0,1.62
762,603599,广信股份,14.59,-2.67,6054509.0,0.76,51549455.0,6.5,-45494946.0,-5.74,-14362719.0,-1.81,8308207.0,1.05
763,688065,凯赛生物,43.56,-4.49,6041974.0,1.43,-5802955.0,-1.38,11844929.0,2.81,17559974.0,4.16,-23601949.0,-5.6
764,300521,爱司凯,10.57,4.55,6011703.0,1.53,380413.0,0.1,5631290.0,1.43,-6279812.0,-1.6,268109.0,0.07
765,000636,风华高科,11.62,-8.5,5964637.0,0.36,41821132.0,2.51,-35856495.0,-2.15,-10411244.0,-0.62,4446605.0,0.27
766,301277,新天地,19.3,11.24,5948049.0,0.63,7031719.0,0.74,-1083670.0,-0.11,17058138.0,1.79,-23006188.0,-2.42
767,002652,扬子新材,2.6,5.69,5930388.0,1.25,-1438528.0,-0.3,7368916.0,1.56,-15803411.0,-3.34,9873024.0,2.09
768,300976,达瑞电子,38.44,1.48,5830364.0,1.68,-7089732.0,-2.05,12920096.0,3.73,547671.0,0.16,-6378030.0,-1.84
769,300395,菲利华,29.21,-5.47,5809044.0,0.3,-25496108.0,-1.31,31305152.0,1.61,45434632.0,2.33,-51243678.0,-2.63
770,603103,横店影视,16.13,6.12,5788343.0,0.8,-772976.0,-0.11,6561319.0,0.9,-946106.0,-0.13,-4842237.0,-0.67
771,002100,天康生物,7.42,3.49,5757480.0,0.31,-9960768.0,-0.54,15718248.0,0.86,7482624.0,0.41,-13240103.0,-0.72
772,601588,北辰实业,1.82,2.25,5704021.0,0.73,15777482.0,2.03,-10073461.0,-1.29,28155639.0,3.62,-33859657.0,-4.35
773,600956,新天绿能,7.99,-1.96,5644570.0,1.12,1095562.0,0.22,4549008.0,0.9,3440544.0,0.68,-9085113.0,-1.79
774,605088,冠盛股份,21.08,7.17,5599010.0,0.76,-3741972.0,-0.5,9340982.0,1.26,42317.0,0.01,-5641325.0,-0.76
775,600543,*ST莫高,5.95,4.2,5534870.0,1.76,3522951.0,1.12,2011919.0,0.64,-4944253.0,-1.58,-590618.0,-0.19
776,300642,透景生命,13.93,-0.21,5517045.0,1.39,-1258948.0,-0.32,6775993.0,1.71,8429547.0,2.13,-13946587.0,-3.52
777,603214,爱婴室,12.52,-1.49,5513957.0,1.41,178837.0,0.05,5335120.0,1.37,-9908921.0,-2.54,4394963.0,1.13
778,002951,ST金时,-,32.84,5489416.0,3.62,-6339886.0,-4.18,11829302.0,7.8,-111218.0,-0.07,-5378198.0,-3.54
779,600962,国投中鲁,9.65,6.16,5438448.0,1.42,6445707.0,1.68,-1007259.0,-0.26,8953652.0,2.34,-14392099.0,-3.75
780,603669,灵康药业,4.0,-1.72,5373327.0,1.02,13514142.0,2.55,-8140815.0,-1.54,-5739985.0,-1.08,366659.0,0.07
781,603589,口子窖,40.4,-5.1,5360828.0,0.25,-4876774.0,-0.22,10237602.0,0.47,15781397.0,0.73,-21142221.0,-0.97
